survey_id,question_id,answer_id,measure_id,question_label,answer_label,measure_label,indicator,factor,min,max,score
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,b8649da4-8582-41ac-9e2b-7171602b50b0,738bb852-8cd5-417d-a183-697ee5bf3fd9,J'ai choisi le bon diplôme,Je suis sûr.e de mon choix,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,b8649da4-8582-41ac-9e2b-7171602b50b0,9ec7becf-53bb-4142-ac36-45d56d33e8d0,J'ai choisi le bon diplôme,Je suis sûr.e de mon choix,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,b8649da4-8582-41ac-9e2b-7171602b50b0,4d97080a-8c1f-49d6-8e06-e959b7ac0883,J'ai choisi le bon diplôme,Je suis sûr.e de mon choix,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,43b6807f-47dc-463f-8f64-3c23ddf70d1d,631f0ce2-c57a-4905-b512-4c8f8834d8b0,J'ai choisi le bon diplôme,Je suis à peu près sûr.e de mon choix,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,43b6807f-47dc-463f-8f64-3c23ddf70d1d,500fec05-d255-4799-bb97-8dac12ea17db,J'ai choisi le bon diplôme,Je suis à peu près sûr.e de mon choix,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,43b6807f-47dc-463f-8f64-3c23ddf70d1d,b88c9e7f-363a-4ef3-8794-760d28e5783e,J'ai choisi le bon diplôme,Je suis à peu près sûr.e de mon choix,confiance_extrinseque,profile,1,0,5,3
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,43b6807f-47dc-463f-8f64-3c23ddf70d1d,738bb852-8cd5-417d-a183-697ee5bf3fd9,J'ai choisi le bon diplôme,Je suis à peu près sûr.e de mon choix,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,43b6807f-47dc-463f-8f64-3c23ddf70d1d,9ec7becf-53bb-4142-ac36-45d56d33e8d0,J'ai choisi le bon diplôme,Je suis à peu près sûr.e de mon choix,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,43b6807f-47dc-463f-8f64-3c23ddf70d1d,4d97080a-8c1f-49d6-8e06-e959b7ac0883,J'ai choisi le bon diplôme,Je suis à peu près sûr.e de mon choix,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,631f0ce2-c57a-4905-b512-4c8f8834d8b0,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,500fec05-d255-4799-bb97-8dac12ea17db,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,b88c9e7f-363a-4ef3-8794-760d28e5783e,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,confiance_extrinseque,profile,1,0,5,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,738bb852-8cd5-417d-a183-697ee5bf3fd9,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,9ec7becf-53bb-4142-ac36-45d56d33e8d0,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,4d97080a-8c1f-49d6-8e06-e959b7ac0883,J'ai choisi le bon diplôme,Je ne suis pas vraiment sûr.e de mon choix,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,631f0ce2-c57a-4905-b512-4c8f8834d8b0,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,500fec05-d255-4799-bb97-8dac12ea17db,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,b88c9e7f-363a-4ef3-8794-760d28e5783e,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,confiance_extrinseque,profile,1,0,5,0
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,738bb852-8cd5-417d-a183-697ee5bf3fd9,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,9ec7becf-53bb-4142-ac36-45d56d33e8d0,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,140da6ae-c8c8-4f70-b45c-84886d6ff1da,f1ec8066-b340-4a19-8213-3aaa53a79203,4d97080a-8c1f-49d6-8e06-e959b7ac0883,J'ai choisi le bon diplôme,Je ne suis pas du tout sûr.e de mon choix,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,500fec05-d255-4799-bb97-8dac12ea17db,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",confiance,profile,2,0,18,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",experience,obtainment,5,0,13,3
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,b8649da4-8582-41ac-9e2b-7171602b50b0,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je vais obtenir mon diplôme,"J'ai confiance en moi, j'y crois vraiment",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,500fec05-d255-4799-bb97-8dac12ea17db,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",confiance,profile,2,0,18,4
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",experience,obtainment,5,0,13,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,43b6807f-47dc-463f-8f64-3c23ddf70d1d,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je vais obtenir mon diplôme,"J'ai une bonne expérience, j'y crois",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,500fec05-d255-4799-bb97-8dac12ea17db,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",confiance,profile,2,0,18,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",experience,obtainment,5,0,13,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je vais obtenir mon diplôme,"J'ai des doutes, je n'y crois pas vraiment",motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,500fec05-d255-4799-bb97-8dac12ea17db,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,confiance,profile,2,0,18,1
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,experience,obtainment,5,0,13,1
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,7955dc5a-e36e-47d0-81c9-5ee73911c616,f1ec8066-b340-4a19-8213-3aaa53a79203,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je vais obtenir mon diplôme,Je ne suis pas sûr.e que mon expérience soit suffisante,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,500fec05-d255-4799-bb97-8dac12ea17db,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,disponibilite,obtainment,3,0,5,1
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,b8649da4-8582-41ac-9e2b-7171602b50b0,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je suis disponible dans les 3 prochains mois,Je peux me libérer moins de 2h/semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,500fec05-d255-4799-bb97-8dac12ea17db,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,disponibilite,obtainment,3,0,5,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,43b6807f-47dc-463f-8f64-3c23ddf70d1d,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je suis disponible dans les 3 prochains mois,Je peux me libérer environ 2h /semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,500fec05-d255-4799-bb97-8dac12ea17db,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,disponibilite,obtainment,3,0,5,3
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je suis disponible dans les 3 prochains mois,Je peux me libérer entre 2 et 5h /semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,aisance_numerique,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,500fec05-d255-4799-bb97-8dac12ea17db,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,disponibilite,obtainment,3,0,5,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,794514a7-7152-4eca-ae8f-b50f53b3b027,f1ec8066-b340-4a19-8213-3aaa53a79203,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je suis disponible dans les 3 prochains mois,Je peux me libérer + de 5h/semaine,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,aisance_numerique,profile,1,0,5,5
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,500fec05-d255-4799-bb97-8dac12ea17db,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,b8649da4-8582-41ac-9e2b-7171602b50b0,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je suis à l'aise avec les outils numériques,Je me débrouille très bien en général,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,aisance_numerique,profile,1,0,5,4
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,500fec05-d255-4799-bb97-8dac12ea17db,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,confiance_extrinseque,profile,1,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,738bb852-8cd5-417d-a183-697ee5bf3fd9,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,disponibilite,obtainment,3,0,5,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,9ec7becf-53bb-4142-ac36-45d56d33e8d0,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,experience,obtainment,5,0,13,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,43b6807f-47dc-463f-8f64-3c23ddf70d1d,4d97080a-8c1f-49d6-8e06-e959b7ac0883,Je suis à l'aise avec les outils numériques,Je finis toujours par m'en sortir,motivation_intrinseque,profile,5,0,25,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,631f0ce2-c57a-4905-b512-4c8f8834d8b0,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",aisance_numerique,profile,1,0,5,2
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,500fec05-d255-4799-bb97-8dac12ea17db,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",confiance,profile,2,0,18,
e3cb68a7-8751-4924-86ab-7f39ef1b27e0,a8d19e4c-473f-457c-ace2-4edf08822e18,001c9384-b933-48d9-8e2d-c9e4dcc1a8a6,b88c9e7f-363a-4ef3-8794-760d28e5783e,Je suis à l'aise avec les outils numériques,"Si on me fait voir, je m'en sors bien ensuite",confiance_extrinseque,profile,1,0,5,
