id,idcc,label
a817b3fa-607e-4d06-bfec-4d38b97cd75b,5024,"Statut des chefs d'établissement de l'enseignement catholique"
634ff787-f3ab-48c8-8bc0-271733b7e130,5025,"Statut des personnels des organismes de développement économique"
988a5986-d180-4c87-87ce-3a8f3cfdcba5,5100,"Statut divers ou non précisé"
29f3221e-7510-422d-806b-1af403cffe5f,5200,"Grille d'usage Mars PF (Non conventionnelle)"
ebb4a748-e1e9-4972-8a54-c5ed6650f63e,5201,"Recommandations ANIL ADIL (Non conventionnelles)"
ee51ed6c-d0f6-484d-ac20-b9dd2d409fc8,5203,"Ancienne convention collective nationale des peintres en lettres et publicité peinte (dénoncée, mais pouvant servir de grille d'usage d'établissements réputés sans convention)"
0587969a-f0ae-48a8-bef8-ed625f6b1f94,5204,"Grille d'usage MSF logistique (Non conventionnelle)"
e92140e1-139f-4d6c-a313-f98400ae5fc1,5205,"Convention d'entreprise CSE Air France exploitation hub"
caed73fe-7bd0-416d-a053-922ab2375abf,5501,"Convention d'entreprise indépendante ou texte assimilé non précisé"
f26fce8e-0cc7-4176-8342-7e78cabdbed9,5502,"Convention d'entreprise Croix Rouge"
57ce7cf0-b602-4f08-b5c8-97059d21f114,5503,"Convention d'entreprise SEITA (LOGISTA France)"
f5a3fef6-cafc-4ae3-87b8-5e116a5ad5ec,5505,"Convention d'entreprise CEA"
de250165-1b70-495b-aafb-cf257189829b,5506,"Convention d'entreprise Crédit agricole SA"
3b63422d-a205-4ec1-841a-1c3e6dd9d842,5507,"Convention collective nationale des administratifs du football (n'est pas considérée à l'heure actuelle comme une convention de branche)"
a3566603-bfed-4bc1-aa79-8b3e77066e6e,5509,"Convention d'entreprise PMU"
ae93df9e-0e14-4e8a-a00c-cbb76d8298bc,5513,"Convention d'entreprise IFREMER"
15e091be-7f12-46cb-a03e-c8484e6799bf,5514,"Convention d'entreprise Crédit Foncier"
d198f5a5-e239-4760-b98f-c518f3a1d230,5516,"Convention d'entreprise La Poste - France Télécom"
c6ab0ffa-a2db-43f7-bbc4-ab887f30595e,5519,"Convention collective nationale des salariés administratifs des sociétés de secours minières  (n'est pas considérée à l'heure actuelle comme une convention de branche)"
6fe394de-73ef-455b-b902-ec040e25dc26,5521,"Convention collective nationale du personnel navigant d'exécution du transport maritime"
e27de298-d5af-40bf-a5cc-94c4de5ab883,5522,"Convention d'entreprise Établissement français du sang"
0a68ef06-b4a4-4649-b322-f0a2ce47b7a2,5524,"Convention d'entreprise France terre d'asile"
406968d7-f46e-4687-a06d-cca706d76ea2,5526,"Charte du football professionnel (n'est pas considérée à l'heure actuelle comme une convention de branche)"
b5a3520d-2b31-4822-98db-55950114c06e,5530,"Convention d'entreprise Adoma (ex Sonacotra)"
1bd2ac82-2bca-401f-8c68-03284d16e965,5531,"Convention d'entreprise Syngenta "
22f39c6d-fac3-42bf-bde7-4a8a81941c3d,5532,"Convention d'entreprise INRS"
fc9cc043-c01e-4618-af1b-1b4c50d0dcd4,5533,"Convention du comité d'entreprise SNCF"
a41039e6-eddf-4643-a696-fd2ccf5ae39e,5537,"Convention collective nationale des dentistes des sociétés de secours minières (n'est pas considérée à l'heure actuelle comme une convention de branche)"
0416046e-d3ae-4653-8434-375f3f622436,5538,"Convention collective nationale des médecins spécialiste des sociétés de secours minières (n'est pas considérée à l'heure actuelle comme une convention de branche)"
233461d5-0076-412b-8c60-c45a3d871ca2,5539,"Convention d'entreprise AFPA"
5f8bd863-6f1a-4441-8882-5a0545ba42a3,5541,"Convention collective nationale du rugby professionnel (n'est pas considérée à l'heure actuelle comme une convention de branche)"
a8109225-a8eb-452e-9368-d92dc1038c04,5542,"Convention collective nationale du  basket ball professionnel (n'est pas considérée à l'heure actuelle comme une convention de branche)"
52a806ac-8133-4f73-9f49-5d11fb5f70bf,5545,"Convention d'entreprise des restaurants PTT"
fec97232-04dc-4d7f-99e1-c83d2789b42e,5546,"Convention d'entreprise CNES"
08ea15ac-e411-4ab3-bd7e-1b4abb7aeb74,5547,"Convention d'entreprise Club Méditerranée"
f30b1e23-b9f7-42f0-b234-cf61429c481f,5548,"Convention du comité d'entreprise RATP"
34a2f2e2-b86c-4fbf-a5ba-63d5fe4b6a9c,5549,"Convention d'entreprise IRSN"
c99a00d8-03b0-4cab-9779-f4b8a05a7839,5551,"Convention d'entreprise Institut Pasteur"
ea9de12e-1bd3-4771-a8bc-6b7d6ff167fd,5552,"Convention d'entreprise Société d'agences et de diffusion"
df7f59fc-c45b-430a-852d-34472a54f368,5553,"Convention d'entreprise CCAS"
9d123e35-fca4-428d-b34f-46305452a1ac,5554,"Convention collective nationale des officiers du Remorquage maritime "
27263749-b653-4497-a768-3b85b50d5bb6,5555,"Convention collective nationale des navigants d'exécution du Remorquage maritime "
113cee96-b236-4ab8-a83c-0d04c1ff4515,5558,"Accords-convention d'entreprise basés sur l'Accord national Multiservice immobilier et facilties management"
dc6bb1ab-49d4-498f-b247-f086f75c27be,5559,"Convention d'entreprise Alliance emploi"
56fcbbda-07ab-4ddd-9fa2-858a72cec220,5562,"Convention d'entreprise Talc de Luzenac"
1adf9dc3-fb37-405b-9744-18792038078e,5563,"Convention d'entreprise Réunion des musées nationaux"
3927321f-d6d8-4f60-a39a-7ddc6d8f6c2e,5564,"Convention d'entreprise APEC"
4deea544-b953-4ca0-ac71-8cc934307efe,5566,"Convention d'entreprise Société Protectrice des Animaux"
86d1464e-51d2-4f8e-9800-a34f9bac1cfd,5568,"Convention d'entreprise CIRAD"
013065ed-c4d4-4a53-a732-66a1d664f67a,5569,"Convention d'entreprise Comédie française"
3492f085-1b88-41b1-a93a-578531552f1f,5570,"Convention d'entreprise Opéra de Paris"
60d015aa-1d1e-4122-98fe-dfc03775cde7,5571,"Convention d'entreprise Fondation d'Auteuil"
bb63a93f-66f4-440d-b97c-d0e0c1393f74,5572,"Convention d'entreprise Kiloutou"
e1165a5c-53df-4106-b6a6-0aeda2645d04,5573,"Convention d'entreprise UGAP"
b34890b0-3160-4ace-a8a7-711369762d67,5576,"Convention du groupe AGEFOS PME"
8fa518cc-548a-4988-9c3d-f146e70ec24d,5577,"Convention d'entreprise Agence Française de Développement"
5d6fa7d9-6a87-47b6-986c-37bb4e706b99,5578,"Convention d'entreprise Agence Nationale pour les Chèques Vacances"
3b08613d-975c-4840-93ae-0b151e8888ee,5580,"Convention d'entreprise Radio France "
8f9a5b22-d8fc-46ed-b90b-ca3687ed258c,5583,"Convention d'entreprise Voies navigables de France"
30fbf45c-0092-4968-88fe-59a93dec8bcf,5584,"Accords-convention d'entreprise Laboratoire national de métrologie et d’essais"
fe896548-cccf-4e21-bf4b-87b71a9772ac,5585,"Accords-convention d'entreprise Pioneer"
1a73b06d-b199-42dc-ac15-ae02a663ed87,5586,"Accords-convention d'entreprise SACEM"
cf91206e-4d93-4575-bc69-f354b930d329,5587,"Accords-convention d'entreprise Cité de la musique"
081f3811-fc33-4294-ab98-2fdc373064da,5588,"Accords-convention d'entreprise SACD"
d9356418-5bfd-4648-94a3-b2fe458f6f85,5589,"Convention d'entreprise ARPEJ"
90ff956a-495a-4315-b06b-0c9fb18a41cb,5590,"Convention d'entreprise OPCALIM"
135c41f7-8054-4e73-a399-b6b525c352d6,5591,"Convention d'entreprise Louis Vuitton services"
09a79115-99bd-4a36-b4d8-04ba26299a77,5592,"Convention d'entreprise UES CAMIF"
727c903e-dd46-454d-8ae2-e9085664bbd0,5593,"Accord de référence FNAB"
3c4cb6b4-1a7a-4e6c-a13c-0f69266108b9,5594,"Convention d'entreprise Ortec Services"
5683cab0-5882-435d-9ea7-ca8343bddd16,5595,"Convention d'entreprise Sede environnement"
d9343099-ee43-40c4-87eb-34b80765ad2a,5596,"Convention d'entreprise Compagnie des Alpes"
085fa51b-2f94-4a4d-a7ca-a56717287d93,5598,"Convention d'entreprise Eurotunnel"
04717b72-24f1-4c4a-843a-61df9d85ab32,5599,"Convention d'entreprise Havas"
6711c2c2-6ff2-40eb-9f7f-d692e622c30e,5600,"Accords-convention d'entreprise CGG Services"
61c59280-52f5-429d-a5bc-70fe1ce0cca5,5601,"Accords-convention d'entreprise COSEM"
c67ac6ef-5fb4-4e81-8341-e29ada180132,5602,"Accords-convention d'entreprise Bureau de recherche géologiques et minières "
03ad0cd2-3d62-43ae-9c37-837ef58f3b09,5603,"Accords-convention d'entreprise Synchrotron Soleil"
dd40ef33-bd6e-4f64-8381-18844ba71e1b,5604,"Accords-convention d'entreprise Accor"
677fc189-4cf1-4404-89ac-085550d4b76a,5605,"Convention d'entreprise Blondel aérologistique"
c40e152f-7142-4218-aed5-48f2cac1aba3,5606,"Convention d'entreprise ANFH"
b0c750b6-fbf6-44eb-b0c3-a71292cd3108,5607,"Convention d'entreprise Danone"
6d74fc8c-436c-4063-b935-88eb1607a72e,5608,"Convention d'entreprise Arvalis institut du végétal"
718bc665-4acd-430f-bba6-f37909bbc5a3,5610,"Convention d'entreprise Cinémathèque française"
39f4164d-7677-4ee6-82e4-4f5c20de6163,5611,"Accords-convention d'entreprise ADIE"
27c0158b-d827-416e-962d-2a638b83ab0a,5614,"Convention d'entreprise Institut de l'élevage"
5e852d1e-8b2a-48e6-a399-5728999828a9,5615,"Convention d'entreprise Forum des images"
4471f064-adb2-4b14-b991-990510d60b42,5616,"Accords-convention d'entreprise CTC"
229f5315-12eb-4e57-b9e2-09574f1326c0,5617,"Accords-convention d'entreprise Sodexo Justice Services"
dbd94686-d4f1-4538-abc7-c4f595a1fc0a,5618,"Accords-convention d'entreprise ADEF"
f883adcc-1f20-4346-8695-b3de1205676c,5619,"Convention collective nationale provisoire de la pêche professionnelle maritime"
a47a88c8-1a7a-4219-990e-829ef3904cf9,5620,"Convention d'entreprise Messageries lyonnaises de presse"
bcaf4008-5af8-4794-9d5f-d59dd5bfcb36,5621,"Convention d'entreprise Fondation Jean Moulin"
000e48aa-4643-4ddc-a3f8-5481529a0324,5622,"Accords-convention d'entreprise CCFD Terre Solidaire "
339e2cf5-1955-4b58-992d-39145e7292e4,5623,"Convention d'entreprise du groupement national interprofessionnel des semences graines et plants"
81f2aa1c-be95-4b9d-bc98-6ab4d61bb12d,5624,"Accords-convention d'entreprise Secours catholique"
aa619853-f804-499e-9d1a-92bd75ce8060,5625,"Convention d'entreprise Médecins du monde"
d7b97e7d-a70e-496b-b775-1054e26e5a34,5627,"Convention d'entreprise du Groupe Technique des Hippodromes Parisiens"
7ef7734d-fd67-4bdb-b790-350caa167212,5628,"Statut-convention d'entreprise d'ACPPA"
dfb93960-9f31-42ce-b68f-5be11794e9b4,5629,"Convention d'entreprise d'Unifomation"
856fb126-5067-473c-95ac-d3836a64104c,5630,"Accords-convention d'entreprise France active"
88701085-301f-4f51-90b8-79d1cb7bfb72,5631,"Convention d'entreprise UNAF"
4c2815d9-f44c-4fd1-b2fb-39b7a776c5b9,5632,"Accords-convention d'entreprise Sodiparc"
62d0a9ad-a13d-415b-b689-7e952d696649,5633,"Accords CFA-BTP (numéro provisoire)"
aa97106a-1c8c-4c79-a856-2c5269af53fa,5634,"Accords collaborateurs parlementaires de députés (numéro provisoire)"
d552d5eb-2058-4e23-91a8-c3af185c65a3,7001,"Convention collective nationale des coopératives et SICA de production, transformation et vente du bétail et des viandes"
3db34a46-6f35-4c09-8424-3996d1017de7,7002,"Convention collective nationale des coopératives et SICA de céréales, de meunerie, d'approvisionnement et d'alimentation du bétail et d'oléagineux"
c5e1ff04-0de9-4a38-9c3b-03003991a216,7003,"Convention collective nationale des coopératives agricoles, union de coopératives agricoles et SICA fabriquant des conserves de fruits et de légumes, des plats cuisinés et des spécialités"
c33d6da8-f78d-4bc6-973d-23e201e5b421,7004,"Convention collective nationale des coopératives laitières, unions de coopératives laitières et SICA laitières"
2bcccf44-723b-46e7-b8a7-63ef5edeb49d,7005,"Convention collective nationale des caves coopératives et de leurs unions élargie aux SICA vinicoles"
5366f424-b67a-4519-a600-3c5b0fd3f883,7006,"Convention collective nationale des coopératives, unions de coopératives agricoles et SICA de fleurs, de fruits et légumes et de pommes de terre"
2384d3b8-1051-4803-8c99-e5070a14a536,7007,"Convention collective nationale des coopératives, unions de coopératives agricoles et SICA de teillage de lin"
930b7565-2de4-47c7-a9ec-ddfc8858252a,7008,"Convention collective nationale du personnel des organismes de contrôle laitier"
bb08467f-217b-4088-bc6d-22f265c3fabd,7009,"Convention collective nationale des entreprises d'accouvage et de sélection de produits avicoles"
8959e840-6e70-4598-a0aa-26f83ffedffd,7010,"Convention collective nationale du personnel des élévages aquacoles "
924f45c5-fea2-4ac7-98dc-efaa99c1fd06,7012,"Convention collective nationale des centres équestres"
89656ab5-243d-4b54-9180-ee6a0130d239,7013,"Convention collective nationale des établissements d'entraînement des chevaux de courses au trot"
78974488-6505-4b5f-9680-abb5be96af47,7014,"Convention collective nationale des établissements d'entraînement des chevaux de courses au galop"
d785fba5-3759-4a15-a870-24c5d70abd07,7017,"Convention collective nationale des parcs et jardins zoologiques ouverts au public"
8451e434-c942-46fd-b0e9-a6b01e921cb2,7018,"Convention collective nationale des entreprises du paysage"
8de1f1a2-db24-4f53-9aec-b9c9d4c89c3a,7019,"Convention collective nationale de la conchyliculture"
6abd7581-e364-42ed-9327-09ac35a760b9,7020,"Convention collective nationale du réseau des centres d'économie rurale"
5b34bc9c-805b-48e0-b58c-446aa3362b05,7021,"Convention collective nationale des entreprises relevant de la sélection et de la reproduction animale"
73e707ee-dcf6-4fcb-a0a3-7cca2d59b514,7023,"Convention collective nationale des entreprises agricoles de déshydratation"
8f7f726b-a667-444d-96df-68ae7c3d928d,7024,"Convention collective nationale PA/CUMA "
49cd6d44-c051-4988-89ed-5353d39c1e99,7025,"Convention collective nationale ETARF"
89738563-c087-4fb4-ad41-3285a3ad7661,7501,"Convention collective nationale des caisses régionales du crédit agricole"
5ac83671-b7d0-48a6-a653-b4e2396493f0,7502,"Convention collective nationale de la Mutualité sociale agricole"
9f81652a-74b5-4b7f-830f-9fb497f91fc4,7503,"Convention collective nationale des distilleries coopératives viticoles et SICA de distillation"
8e77a415-8220-4e5a-b4aa-ac8787ea1a9b,7508,"Convention collective nationale des Maisons familiales rurales, instituts ruraux et centres"
498c916e-81ad-40d8-b2f3-abe20b1d3295,7509,"Convention collective nationale des organismes de formation et de promotion agricoles"
ad51fb80-2fc7-448d-acb2-ae5a439bff75,7513,"Convention collective nationale des centres d'initiatives pour valoriser l'agriculture et le milieu rural"
381314c6-022b-4d37-adbb-4c609bfa538d,7514,"Convention collective nationale des organismes de la Confédération paysanne"
7a60f95d-dccb-452f-ab28-1ec498f32091,7515,"Convention collective nationale des sociétés d'aménagement foncier et d'établissement rural (SAFER)"
c2cfe695-df79-40ab-a079-a207ade97540,7520,"Convention collective nationale de l'enseignement agricole privé (CNEAP)"
c6c80d06-71f0-45a9-b629-762e5b8650e5,8112,"Convention collective régionale de la polyculture Île-de-France non cadres"
039b82e7-0ea2-448a-8522-645edf24ede7,8113,"Convention collective régionale de l'arboriculture maraîchage Île-de-France"
2bdb5bb1-517b-4471-b537-c7f8e5d3e194,8114,"Convention collective régionale des champignonnières Île-de-France"
1ac5d0f0-0042-452e-adf8-f474edc953ca,8115,"Convention collective régionale des hippodromes Île-de-France Cabourg Caen Chantilly Deauville"
6f6f1483-8429-492e-9fcf-a3b9dab4ba61,8116,"Convention collective régionale de la polyculture Île-de-France cadres"
83bfc198-3a10-44c6-a81d-49f25530c8c8,8117,"Convention collective régionale des exploitations polyculture élev CUMA Seine et Marne ETAR Ile de France"
cad2c8c9-02a1-48ee-a7e3-21c330f85092,8211,"Convention collective régionale des exploitations forestières Champagne Ardenne"
b3a2780f-bff9-4b55-80ae-a53c6508d55c,8212,"Convention collective régionale des scieries Champagne Ardenne"
fa0d2d8e-cbbd-457c-b203-366631e8b971,8214,"Convention collective régionale des ETAR Aube Marne polyculture Marne"
b264a144-cadd-497d-a803-2c048bfd4241,8216,"Convention collective régionale de la viticulture Champagne"
dfa15530-022e-4d91-97a4-457ebfff05f1,8221,"Convention collective régionale des champignonnistes Oise Aisne"
8252f547-6528-4897-8023-25131feddf67,8231,"Convention collective régionale des exploitations forestières Haute Normandie"
021f11f0-0e83-4d12-a2e7-65f4faf6f8e7,8233,"Convention collective régionale des ETAR Haute Normandie"
826439bd-e5f8-4ad4-8350-b6e9329d6c27,8234,"Convention collective régionale de l'horticulture et pépiniéristes Haute Normandie"
ff633e3b-1ba6-4a7f-ae6c-f055e2726652,8241,"Convention collective régionale des exploitations forestières scieries Centre"
4afa23da-6f8d-4b95-9dfa-2249687a4dfa,8243,"Convention collective régionale des champignonnières Centre"
5e500d17-abe1-4c0c-9261-89682f868745,8244,"Convention collective régionale maraîchère Indre Cher"
23a08e80-6ac8-47a4-a05d-92cb275b5617,8251,"Convention collective régionale des exploitations forestières scieries Calvados Manche Orne"
9c171076-fb06-48fd-b069-e268d2e1a9f8,8252,"Convention collective régionale des travaux agricoles Basse Normandie"
6513b95a-082c-49af-a270-bd61962b88ed,8262,"Convention collective régionale des exploitations agricoles Côte d'or Nièvre Yonne ETAR CUMA Côte d'or"
1466f575-0173-4c69-8a15-abead671666a,8311,"Convention collective régionale des exploitations forestières scieries Nord Pas de Calais"
eaf86d1b-c2d7-463a-94cb-224565fd3141,8313,"Convention collective régionale des ETAR Nord Pas de Calais"
42de7975-b9d3-42af-8c05-5ce1b3a73067,8412,"Convention collective régionale des scieries agricoles Alsace Lorraine"
3483ce94-a4aa-459b-99dc-477606d56613,8414,"Convention collective régionale maraîchère Meurthe et Moselle Meuse Moselle et Vosges "
c3b0d291-7948-42a6-a88a-e3b71ddedea2,8415,"Convention collective régionale des exploitations forestières Lorraine"
db86864b-d5fe-432e-94c4-5bf25345907e,8416,"Convention collective régionale de polyculture Lorraine"
9524dd5c-7029-48fd-b7ff-a5f2c9739b61,8421,"Convention collective régionale des exploitations forestières Alsace"
c117e0e8-1233-4569-97e9-d96e9b7e3e57,8422,"Convention collective régionale de polyculture Alsace"
f4dbf5ff-90cb-4b67-8787-3cf2d0331ebd,8431,"Convention collective régionale des exploitations forestières Doubs Jura Haute-Saône Territoire de Belfort "
b0f34a02-7f0b-464f-b216-cca7a3fe537f,8432,"Convention collective régionale des scieries agricoles Franche Comté"
4ce9dee5-d604-4813-a1d7-58298aba10a3,8433,"Convention collective régionale de l'horticulture Franche Comté"
401c4397-e9f4-4313-8183-1fdfa085dace,8434,"Convention collective régionale des cultures CUMA ETAR Franche Comté"
ffb0651f-e5c7-4d1b-9fa7-1b6f8f1c1dbc,8435,"Convention collective régionale des coopératives fruitières Ain Doubs Jura"
3bec28f7-9925-4b6d-804c-b7e063502f13,8522,"Convention collective régionale des exploitations forestières scieries Pays de la Loire"
09744165-45b4-494a-b221-f1149a09f919,8523,"Convention collective régionale des exploitations sylvicoles Pays de la Loire"
33e185ff-ddf5-4b6f-bde2-d88df6f8923e,8525,"Convention collective régionale des ETAR Pays de la Loire"
4f6185de-9504-423a-bde7-e1b51d207b0f,8526,"Convention collective régionale de l'arboriculture fruitière Ouest de la France"
52c354aa-ad92-4921-a04e-5651c4cb4eba,8531,"Convention collective régionale des exploitations forestières scieries Bretagne"
920415b0-397c-454b-b47e-de7f02594142,8532,"Convention collective régionale des ETAR Bretagne"
4eb4c0d5-15dd-49fd-b1ff-332f5f30b379,8534,"Convention collective régionale maraîchère Ille et Vilaine Morbihan"
2a55ae60-6254-43aa-b2e8-d6ce6c1c3c25,8535,"Convention collective régionale des CUMA Bretagne Pays de la Loire"
2168e625-e077-4899-a1a8-cddc58256ccc,8541,"Convention collective régionale des exploitations forestières scieries Poitou Charentes"
f85cfe61-fd74-4eb1-a05a-ad069518db60,8542,"Convention collective régionale des ETAR Vienne Deux Sèvres production agricole Vienne"
b5e254e9-2e66-4031-97e6-bbb01ff53e31,8721,"Convention collective régionale des exploitations forestières scieries Massif Gascogne"
c69e1816-3d19-4b8c-a0a7-6b62bba1db6f,8722,"Convention collective régionale de gemmage forêt Gascogne"
99c71d3d-fce5-42a9-976d-315e113dc002,8723,"Convention collective régionale de l'entretien forestier Gascogne"
50c1de69-50ce-443b-b19c-d8d1c4af2b0c,8731,"Convention collective régionale des exploitations forestières scieries Midi Pyrénées"
058110f1-0d00-4038-8906-858f49b2f33e,8733,"Convention collective régionale des CUMA Tarn Haute Garonne"
eaee0705-19db-41be-a423-737fcbc401f6,8734,"Convention collective régionale de l'horticulture Midi Pyrénées"
c7504a07-27b7-4325-b363-dffb4b459914,8741,"Convention collective régionale des exploitations forestières Limousin"
e55a2faf-b9d3-44b7-bb18-61ee4028312b,8821,"Convention collective régionale des ouvriers forestiers communes ONF Rhône Alpes"
81a24fe3-e94f-4079-92b6-3ccbb8ad556b,8822,"Convention collective régionale des exploitations forestières scieries Rhône Alpes"
ff2e869e-3f95-47fc-b0d0-b6ff99e5f363,8825,"Convention collective régionale de polyculture CUMA Rhône Alpes cadres"
c74748c7-27bc-4fca-8614-7600ac1a23b5,8826,"Convention collective régionale des exploitations trav agricoles CUMA Savoie Hte Savoie"
41ae788d-dbf9-4b41-b5f1-d868714e61d0,8831,"Convention collective régionale des exploitations forestières scieries Auvergne"
8dce5ee8-3edb-4dde-a86d-27a3c534d6a1,8832,"Convention collective régionale de polyculture CUMA Haute Loire Lozère"
93bee8bf-578b-41c2-828b-8c889d2d5c20,8912,"Convention collective régionale des ETAR Languedoc Roussillon"
61142b19-81a5-49f9-9e24-fd0894fac7f8,9011,"Convention collective départementale des exploitations agricoles Ain"
c1b0f6e1-f944-4962-a436-f00bfd589891,9021,"Convention collective départementale des exploitations polyculture Aisne"
f45ec425-3344-42f9-88f3-02415d00f222,9022,"Convention collective départementale des exploitations forestières Aisne"
3098279d-dfd3-4ecb-90d3-addfed901842,9032,"Convention collective départementale des exploitations agricoles Allier"
9d18daf9-5ef2-4d70-9b8c-78c46015dee9,9041,"Convention collective départementale des exploitations agricoles Alpes de Haute Provence"
e5105e6c-3e8d-43c8-9ee4-b8477256990b,9051,"Convention collective départementale des exploitations polyculture Hautes Alpes"
f958e6be-94e0-4759-9e70-fc0a9afd2aa2,9061,"Convention collective départementale des exploitations polyculture Alpes Maritimes"
83b6e957-7711-4661-a827-9eb1df7e9ab4,9062,"Convention collective départementale des exploitations forestières scieries Alpes Maritimes"
1c7f3faa-0f36-4aad-92ea-c0b51456d4f2,9071,"Convention collective départementale des exploitations agricoles Ardèche"
2ec8070d-e97c-4ae2-83ce-fc8c15159040,9081,"Convention collective départementale des exploitations polyculture Ardennes"
72cc4259-3205-45ec-8704-3ff540fbc1fe,9091,"Convention collective départementale des exploitations agricoles Ariège"
8502eecc-6185-486c-89fc-8a2bc90b81e5,9101,"Convention collective départementale des exploitations polyculture Aube"
98cc1cc2-ef09-45d9-a612-ff5ad25d5454,9103,"Convention collective départementale de sylviculture Aube"
f77a07af-60df-4cff-81a2-be0c9c778613,9111,"Convention collective départementale des exploitations agricoles zone céréalière Aude"
d9439288-ab44-4064-9e4b-f380ca2bf7db,9112,"Convention collective départementale des exploitations agricoles zone viticole Aude"
26ae8c39-4bab-49fb-b19e-ff3c50d73c17,9121,"Convention collective départementale des exploitations agricoles Aveyron"
61c0ab29-b850-42f4-a937-49d2197af10d,9131,"Convention collective départementale des exploitations agricoles Bouches du Rhône "
a91341a4-959a-4434-9600-60f0c2cab897,9141,"Convention collective départementale des exploitations polyculture et CUMA Calvados"
674beece-fa01-4153-8f17-57533480c97b,9142,"Convention collective départementale des exploitations horticoles fruits Calvados"
fc212379-e625-48e6-be75-417eb0352c94,9151,"Convention collective départementale des exploitations polyculture Cantal"
2ac9c9b4-6449-4219-aea1-d4d48158ab89,9161,"Convention collective départementale des exploitations agricoles Charente"
6efc9977-1d6e-4a4c-9aaf-a9160e0bce70,9171,"Convention collective départementale des exploitations polyculture Charente Maritime"
c267b1a6-e1b5-4665-b9f9-b49538284f01,9181,"Convention collective départementale des exploitations polyculture Cher"
2a5793af-bc76-4ba6-ad9e-a4731e36d818,9182,"Convention collective départementale des exploitations pépinières horticulture Cher"
427875a8-c7fb-4784-a9b3-e8b10fa4eeed,9191,"Convention collective départementale des exploitations agricoles Corrèze"
241162a5-3826-49a2-acd4-e3106115cb8d,9201,"Convention collective départementale des exploitations agricoles Corse du Sud"
1c645160-f1b1-4561-a52f-439936c2c2e0,9202,"Convention collective départementale des exploitations agricoles Haute Corse"
ff159ff7-e217-43ca-b0a8-4c67aaa067f1,9211,"Convention collective départementale des exploitations forestières scieries Côte d'or"
1537940a-2eff-4eff-8b8d-d315afa7162d,9221,"Convention collective départementale des exploitations polyculture Côtes d'Armor"
7ce7bca6-5d2a-4b69-8855-3e3d0abc8cc5,9222,"Convention collective départementale des exploitations pépinières horticulture Côtes d'Armor"
260b5145-0df3-408d-80e9-7eac4d3d5145,9231,"Convention collective départementale des exploitations agricoles Creuse"
f15f246d-e5f0-48c8-98d6-a81d3c0fd7be,9232,"Convention collective départementale des exploitations pépinières sylvicoles Creuse"
221f536c-f088-41a8-8e9d-ec3c2e4f381d,9241,"Convention collective départementale des exploitations agricoles Dordogne"
06002f2a-2cb5-4e86-9078-f33283b6d051,9261,"Convention collective départementale des exploitations agricoles Drôme"
f053efe0-32ed-4a10-9ea2-7b1bbe49bb5e,9272,"Convention collective départementale des exploitations polyculture Eure non cadres"
730f9818-3e82-4e91-9ead-7a64a83934f9,9273,"Convention collective départementale des exploitations polyculture Eure cadres"
d0aa4dc7-d119-472b-846f-ac078f208c50,9281,"Convention collective départementale des exploitations polyculture, élevage et CUMA Eure et Loir"
e41eb47a-b0c7-4b90-ba86-e8b65ba0f72f,9283,"Convention collective départementale des exploitations horticoles fruitières jardinerie Eure et Loire"
723fa476-8c83-4737-9fdc-a7e3ac5ae952,9291,"Convention collective départementale des exploitations polyculture, élevage et maraîchage Finistère"
0bce485a-0691-4bd5-b709-924ccc5a410e,9292,"Convention collective départementale des exploitations pépinières horticulture Finistère"
f6ccdec7-b9e5-4c22-b0e8-80819977d187,9301,"Convention collective départementale des exploitations agricoles Gard"
dc606727-a32b-4a35-b369-5860e1ab41dd,9302,"Convention collective départementale des exploitations agricoles Gard cadres"
a930adf5-54ce-4ae8-8d15-10ebd76e1559,9311,"Convention collective départementale des exploitations agricoles Haute Garonne"
d27fed66-5ac1-4b06-adea-10b5964c3ecb,9321,"Convention collective départementale des exploitations agricoles Gers"
56d9374d-872c-4bc4-bf7c-ef8a7c2ef6ab,9331,"Convention collective départementale des exploitations agricoles Gironde"
42543779-21c2-4ecf-a963-add4769c80d8,9341,"Convention collective départementale des exploitations agricoles Hérault"
9ab1f5a4-43a8-440b-9046-5fe0361fa580,9351,"Convention collective départementale des exploitations polyculture, élevage et CUMA Ille et Vilaine"
c89f5f7e-13a5-4975-a7fa-e40b433808a6,9352,"Convention collective départementale des exploitations pépinières horticulture Ille et Vilaine"
d2200ba4-7c86-4bb6-8c8a-bb933f54ffea,9361,"Convention collective départementale des exploitations polyculture, élevage et CUMA Indre"
6b04390a-966c-45b0-b36c-b548af8aa484,9362,"Convention collective départementale des exploitations pépinières horticulture Indre"
5bbd6f28-c608-4033-8e52-0d443c14e448,9371,"Convention collective départementale des exploitations polyculture, élevage viticulture Indre et Loire"
d459be29-8d5d-4716-9d0a-6b2c4be57175,9372,"Convention collective départementale des exploitations pépinières horticulture Indre et Loire"
7d1949bd-ec20-4eb6-a09d-0efafb6927fd,9374,"Convention collective départementale des exploitations arboriculture fruitière Indre et Loire"
bee3ae6a-34d0-4d56-a43a-81ffdc2837da,9383,"Convention collective départementale des exploitations agricoles CUMA Isère"
fcac1278-fe29-4b96-9ba6-cc419585bba5,9401,"Convention collective départementale des exploitations agricoles Landes"
